Date,M2SL
2000-05-31,0.34075042474772765
2000-06-30,0.336982173366026
2000-07-31,0.3290106248025805
2000-08-31,0.33597595669986846
2000-09-30,0.34909429186490626
2000-10-31,0.34262459131479417
2000-11-30,0.3364863238801825
2000-12-31,0.34735795552487314
2001-01-31,0.36148856215513386
2001-02-28,0.3782233788923022
2001-03-31,0.3950342390290023
2001-04-30,0.3976316711641572
2001-05-31,0.40511853022159383
2001-06-30,0.4209589112655596
2001-07-31,0.4280896525911026
2001-08-31,0.4301015849348635
2001-09-30,0.4777815999506027
2001-10-31,0.4587208157077884
2001-11-30,0.4791349800030453
2001-12-31,0.48137682504682267
2002-01-31,0.4585406910772034
2002-02-28,0.45016388775086524
2002-03-31,0.41776651555200023
2002-04-30,0.374482252206057
2002-05-31,0.3920441033813489
2002-06-30,0.3789211491233714
2002-07-31,0.3854503300452897
2002-08-31,0.3891085197975265
2002-09-30,0.3320172861756354
2002-10-31,0.3658899108625009
2002-11-30,0.36845800296343334
2002-12-31,0.3476993813561264
2003-01-31,0.35421163054136995
2003-02-28,0.35707260234083416
2003-03-31,0.36150410004336697
2003-04-30,0.38298776620484265
2003-05-31,0.4012980613780632
2003-06-30,0.40700816082307795
2003-07-31,0.40749264124153506
2003-08-31,0.41445345204655376
2003-09-30,0.38426027739505664
2003-10-31,0.35195719366279715
2003-11-30,0.32490753925615246
2003-12-31,0.31154172132990915
2004-01-31,0.2970985165630018
2004-02-29,0.2981495593376328
2004-03-31,0.30629268495613027
2004-04-30,0.30746707637186665
2004-05-31,0.3149817767612677
2004-06-30,0.2954868093589552
2004-07-31,0.2764925732670279
2004-08-31,0.25890457191172545
2004-09-30,0.2918815387815465
2004-10-31,0.3117454960733985
2004-11-30,0.32269516066859893
2004-12-31,0.3332129072611583
2005-01-31,0.33196595841221327
2005-02-28,0.31428344460131596
2005-03-31,0.2994061330891992
2005-04-30,0.28423172614512837
2005-05-31,0.25222752277927096
2005-06-30,0.2676642473731502
2005-07-31,0.27691263655294035
2005-08-31,0.27950869141932555
2005-09-30,0.2784985785103403
2005-10-31,0.2810424500417439
2005-11-30,0.27555511106708974
2005-12-31,0.2796720935178822
2006-01-31,0.2974314467449215
2006-02-28,0.3054325605665052
2006-03-31,0.3078328929285298
2006-04-30,0.3193164500461103
2006-05-31,0.3137837841697644
2006-06-30,0.31570539972344347
2006-07-31,0.31972571957294155
2006-08-31,0.31819257388946875
2006-09-30,0.3141838892839146
2006-10-31,0.320844814908647
2006-11-30,0.32943229657391715
2006-12-31,0.33619855449481606
