Date,PPIACO
1996-01-31,0.4765880082690801
1996-02-29,0.4618980602745406
1996-03-31,0.4576326996890685
1996-04-30,0.4634412841754907
1996-05-31,0.47141253916378734
1996-06-30,0.4611029463793909
1996-07-31,0.4611029463793909
1996-08-31,0.47130884093742437
1996-09-30,0.4672128774702041
1996-10-31,0.4611029463793909
1996-11-30,0.46307833689892147
1996-12-31,0.4750278779019503
1997-01-31,0.4747025639859
1997-02-28,0.452689510351305
1997-03-31,0.424575596226527
1997-04-30,0.3986004968172664
1997-05-31,0.3927149086317867
1997-06-30,0.3907262150776936
1997-07-31,0.38479255876684043
1997-08-31,0.3848434318918747
1997-09-30,0.3927256998875914
1997-10-31,0.4025935276994
1997-11-30,0.40062489913656923
1997-12-31,0.36144554391502187
1998-01-31,0.3226149774863424
1998-02-28,0.33759267010994937
1998-03-31,0.35484150019016636
1998-04-30,0.36468665247468407
1998-05-31,0.36084368847609655
1998-06-30,0.3587814993412761
1998-07-31,0.36664869401384775
1998-08-31,0.34683954953326945
1998-09-30,0.33308055010741733
1998-10-31,0.3312720312389513
1998-11-30,0.32143372824508676
1998-12-31,0.3266851547468863
1999-01-31,0.35607694292542774
1999-02-28,0.3518647220124786
1999-03-31,0.36391452668457314
1999-04-30,0.38019860708341724
1999-05-31,0.3984543557777871
1999-06-30,0.414663700365922
1999-07-31,0.4227651087209232
1999-08-31,0.46158611073194117
1999-09-30,0.4924387340260405
1999-10-31,0.48209176171362716
1999-11-30,0.5028191916857436
1999-12-31,0.5096312757433911
2000-01-31,0.5177872492665965
2000-02-29,0.5618044105498387
2000-03-31,0.5758795232571404
2000-04-30,0.551978286041032
2000-05-31,0.5466349776362686
2000-06-30,0.5804515580777551
2000-07-31,0.5676753675818865
2000-08-31,0.5262511122516655
2000-09-30,0.5390676228490243
2000-10-31,0.559204262289746
2000-11-30,0.5387577592692683
2000-12-31,0.5729516789966038
2001-01-31,0.6374207896393921
2001-02-28,0.5547840407201443
2001-03-31,0.5052621130413192
2001-04-30,0.5169597970277408
2001-05-31,0.5065858142902205
2001-06-30,0.4387158061279027
2001-07-31,0.40086861040733995
2001-08-31,0.416074104289244
2001-09-30,0.38023622728142203
2001-10-31,0.3111900952319681
2001-11-30,0.30903222102999595
2001-12-31,0.2559860371172905
2002-01-31,0.19858877263101718
2002-02-28,0.2407178558245653
2002-03-31,0.29291184830314765
2002-04-30,0.3026088087487764
2002-05-31,0.2955101161479784
2002-06-30,0.3206025129440184
2002-07-31,0.3647972341770931
2002-08-31,0.37049069750384905
2002-09-30,0.387556850266495
2002-10-31,0.46289550534200796
2002-11-30,0.47091438397916763
2002-12-31,0.501413686743696
2003-01-31,0.5405221767306734
2003-02-28,0.5879478881802794
2003-03-31,0.6289014117935648
2003-04-30,0.5226820214768516
2003-05-31,0.5207464760951254
2003-06-30,0.5438680369309138
2003-07-31,0.5319761799409316
2003-08-31,0.5316900349644277
2003-09-30,0.5251925247837611
2003-10-31,0.5224902106732577
2003-11-30,0.5168710227199953
2003-12-31,0.5322767340237363
2004-01-31,0.520690684321373
2004-02-29,0.48934450291078896
2004-03-31,0.4406159939179556
2004-04-30,0.5546015418070669
2004-05-31,0.5936019900795468
2004-06-30,0.5753288558597942
2004-07-31,0.5848893536581581
2004-08-31,0.5900053391020982
2004-09-30,0.5747195433786152
2004-10-31,0.6010153355042565
2004-11-30,0.634383474176018
2004-12-31,0.6007365311502335
2005-01-31,0.5766418510013439
2005-02-28,0.5758039566544079
2005-03-31,0.5940821400027375
2005-04-30,0.5848868142144157
2005-05-31,0.5358933053493947
2005-06-30,0.5286622255502822
2005-07-31,0.5594127374996705
2005-08-31,0.5707672462034026
2005-09-30,0.655090623622808
2005-10-31,0.679972181377419
2005-11-30,0.6122284816602094
2005-12-31,0.6222994650114282
2006-01-31,0.6313650110622678
2006-02-28,0.5768875061249732
2006-03-31,0.5465583652878614
2006-04-30,0.5584509001311452
2006-05-31,0.5952367492014283
2006-06-30,0.6001590305221617
2006-07-31,0.576624668199806
2006-08-31,0.572008953400479
2006-09-30,0.4564963932080225
2006-10-31,0.3456180504554349
2006-11-30,0.4204681991436603
2006-12-31,0.4469321374332602
2007-01-31,0.4019266083250413
2007-02-28,0.4847845692561634
2007-03-31,0.5173694147940883
2007-04-30,0.5159529677821361
2007-05-31,0.5210710126549087
2007-06-30,0.5239125668851013
2007-07-31,0.5325268458285074
2007-08-31,0.4744029026045006
2007-09-30,0.530531863327285
2007-10-31,0.6016551369901779
2007-11-30,0.6280340153040574
2007-12-31,0.6052933424794973
2008-01-31,0.6689809272809577
2008-02-29,0.647879780664599
2008-03-31,0.6846916286555895
2008-04-30,0.6945774228807636
2008-05-31,0.7469327681153041
2008-06-30,0.7954803267277328
2008-07-31,0.846089436338239
2008-08-31,0.7971701997177938
2008-09-30,0.7479995844958307
2008-10-31,0.5761017445022055
2008-11-30,0.3754335142690887
2008-12-31,0.2974001447850054
2009-01-31,0.26947418851189686
2009-02-28,0.22086407134514208
2009-03-31,0.13977160557655827
2009-04-30,0.1174402612098504
2009-05-31,0.07431283534912936
2009-06-30,0.07319915051619053
2009-07-31,0.0
2009-08-31,0.10121944619572865
2009-09-30,0.1133923224840167
2009-10-31,0.2544303842807554
2009-11-30,0.415141018118429
2009-12-31,0.5132092879644149
2010-01-31,0.5647801335293885
2010-02-28,0.5815097965282892
2010-03-31,0.6354710062551598
2010-04-30,0.6356143984979029
2010-05-31,0.6140651476960386
2010-06-30,0.5432403817289335
2010-07-31,0.5767965041840243
2010-08-31,0.5497708086135539
2010-09-30,0.5635986281563676
2010-10-31,0.5712827705823782
2010-11-30,0.5535416413059009
2010-12-31,0.5714434196729633
2011-01-31,0.5568642423908483
2011-02-28,0.6135606892782817
2011-03-31,0.6261560875139915
2011-04-30,0.6632882672222231
2011-05-31,0.6709523388029526
2011-06-30,0.6880018573180794
2011-07-31,0.6884597486851777
2011-08-31,0.6571171107698519
2011-09-30,0.663963225857189
2011-10-31,0.6032778822271714
2011-11-30,0.5913345890494566
2011-12-31,0.5413416176502849
2012-01-31,0.5116533300957675
2012-02-29,0.4815432795943685
2012-03-31,0.4700958186359877
2012-04-30,0.414028451776544
2012-05-31,0.3792601001879313
2012-06-30,0.3556422717311283
2012-07-31,0.35086689331016335
2012-08-31,0.4003197381419602
2012-09-30,0.41524927575301823
2012-10-31,0.4367634411009686
2012-11-30,0.41157748796614707
2012-12-31,0.4280902330618181
2013-01-31,0.4292550686118438
2013-02-28,0.4404559060638923
2013-03-31,0.4040696772615518
2013-04-30,0.404063590807669
2013-05-31,0.43413585325608683
2013-06-30,0.46356941927819817
2013-07-31,0.4609535036956347
2013-08-31,0.4252840792291784
2013-09-30,0.4003563109037879
2013-10-31,0.39410854496496117
2013-11-30,0.39902196450205113
2013-12-31,0.41283141609016893
2014-01-31,0.42280214483052014
2014-02-28,0.4238981517451881
2014-03-31,0.44378008326885177
2014-04-30,0.46626491589333885
2014-05-31,0.4549256048019146
2014-06-30,0.45611745049297703
2014-07-31,0.4511388097938039
2014-08-31,0.4412639969378112
2014-09-30,0.4375901685990182
2014-10-31,0.4178012690590684
2014-11-30,0.4027744078785249
2014-12-31,0.3438836213629709
2015-01-31,0.25996450151879225
2015-02-28,0.22685691624106213
2015-03-31,0.2169780566935466
2015-04-30,0.19506843226617582
