Date,UMCSENT
2000-11-30,0.9290322580645161
2000-12-31,0.7806451612903227
2001-01-31,0.7209677419354839
2001-02-28,0.6548387096774193
2001-03-31,0.6693548387096775
2001-04-30,0.6193548387096774
2001-05-31,0.6774193548387097
2001-06-30,0.6870967741935483
2001-07-31,0.6838709677419357
2001-08-31,0.6693548387096775
2001-09-30,0.5129032258064516
2001-10-31,0.5274193548387098
2001-11-30,0.5467741935483872
2001-12-31,0.6258064516129032
2002-01-31,0.6935483870967742
2002-02-28,0.6564516129032258
2002-03-31,0.7370967741935484
2002-04-30,0.6935483870967742
2002-05-31,0.7564516129032259
2002-06-30,0.6838709677419357
2002-07-31,0.614516129032258
2002-08-31,0.6064516129032258
2002-09-30,0.582258064516129
2002-10-31,0.49354838709677407
2002-11-30,0.5516129032258066
2002-12-31,0.5919354838709678
2003-01-31,0.5225806451612904
2003-02-28,0.4822580645161292
2003-03-31,0.44516129032258056
2003-04-30,0.5806451612903225
2003-05-31,0.6790322580645161
2003-06-30,0.6403225806451613
2003-07-31,0.6596774193548387
2003-08-31,0.6338709677419354
2003-09-30,0.6080645161290323
2003-10-31,0.6387096774193548
2003-11-30,0.7048387096774194
2003-12-31,0.6870967741935483
2004-01-31,0.8677419354838709
2004-02-29,0.7161290322580647
2004-03-31,0.7387096774193549
2004-04-30,0.7129032258064516
2004-05-31,0.6483870967741936
2004-06-30,0.7354838709677418
2004-07-31,0.7532258064516129
2004-08-31,0.7403225806451614
2004-09-30,0.7129032258064516
2004-10-31,0.6725806451612903
2004-11-30,0.6903225806451612
2004-12-31,0.7596774193548386
2005-01-31,0.7338709677419355
2005-02-28,0.7112903225806451
2005-03-31,0.6870967741935483
2005-04-30,0.6080645161290323
2005-05-31,0.5951612903225807
2005-06-30,0.7419354838709677
2005-07-31,0.75
2005-08-31,0.6306451612903226
2005-09-30,0.4338709677419357
2005-10-31,0.39032258064516134
2005-11-30,0.5096774193548386
2005-12-31,0.6693548387096775
2006-01-31,0.6645161290322581
2006-02-28,0.5919354838709678
2006-03-31,0.6274193548387097
2006-04-30,0.603225806451613
2006-05-31,0.4693548387096773
2006-06-30,0.5629032258064517
2006-07-31,0.5596774193548388
2006-08-31,0.5161290322580645
2006-09-30,0.5709677419354839
2006-10-31,0.7032258064516128
2006-11-30,0.6790322580645161
2006-12-31,0.6725806451612903
2007-01-31,0.7564516129032259
2007-02-28,0.6661290322580644
2007-03-31,0.6193548387096774
2007-04-30,0.5983870967741935
2007-05-31,0.6177419354838709
2007-06-30,0.5693548387096774
2007-07-31,0.6516129032258065
2007-08-31,0.5387096774193549
2007-09-30,0.5387096774193549
2007-10-31,0.4983870967741937
2007-11-30,0.4209677419354838
2007-12-31,0.41129032258064524
2008-01-31,0.45806451612903243
2008-02-29,0.3354838709677419
2008-03-31,0.314516129032258
2008-04-30,0.20322580645161303
2008-05-31,0.15806451612903227
2008-06-30,0.10322580645161294
2008-07-31,0.1806451612903226
2008-08-31,0.20967741935483875
2008-09-30,0.32741935483870965
2008-10-31,0.12258064516129041
2008-11-30,0.0854838709677419
2008-12-31,0.16290322580645167
2009-01-31,0.1806451612903226
2009-02-28,0.1016129032258064
2009-03-31,0.11774193548387091
2009-04-30,0.24354838709677407
2009-05-31,0.3016129032258066
2009-06-30,0.3354838709677419
2009-07-31,0.25806451612903225
2009-08-31,0.2532258064516131
2009-09-30,0.37903225806451624
2009-10-31,0.33225806451612905
2009-11-30,0.2806451612903227
2009-12-31,0.36290322580645173
2010-01-31,0.3935483870967742
2010-02-28,0.38064516129032255
2010-03-31,0.38064516129032255
2010-04-30,0.35806451612903234
2010-05-31,0.38064516129032255
2010-06-30,0.4193548387096775
2010-07-31,0.2870967741935484
2010-08-31,0.30483870967741944
2010-09-30,0.29354838709677433
2010-10-31,0.2854838709677421
2010-11-30,0.34838709677419355
2010-12-31,0.39516129032258074
2011-01-31,0.39032258064516134
2011-02-28,0.44354838709677424
2011-03-31,0.282258064516129
2011-04-30,0.3193548387096774
2011-05-31,0.39193548387096766
2011-06-30,0.346774193548387
2011-07-31,0.22096774193548385
2011-08-31,0.09354838709677415
2011-09-30,0.15322580645161288
2011-10-31,0.17419354838709677
2011-11-30,0.22096774193548385
2011-12-31,0.32096774193548394
2012-01-31,0.403225806451613
2012-02-29,0.40806451612903216
2012-03-31,0.42258064516129035
2012-04-30,0.4258064516129034
2012-05-31,0.4725806451612904
2012-06-30,0.37419354838709684
2012-07-31,0.35967741935483866
2012-08-31,0.39193548387096766
2012-09-30,0.45645161290322567
2012-10-31,0.5258064516129031
2012-11-30,0.5274193548387098
2012-12-31,0.36935483870967745
2013-01-31,0.3838709677419354
2013-02-28,0.44516129032258056
2013-03-31,0.46129032258064506
2013-04-30,0.4258064516129034
2013-05-31,0.5564516129032258
2013-06-30,0.5499999999999998
2013-07-31,0.5661290322580645
2013-08-31,0.5177419354838708
2013-09-30,0.44354838709677424
2013-10-31,0.37419354838709684
2013-11-30,0.4048387096774193
2013-12-31,0.5241935483870968
2014-01-31,0.5032258064516129
2014-02-28,0.5096774193548386
2014-03-31,0.4838709677419355
2014-04-30,0.5499999999999998
2014-05-31,0.5145161290322582
2014-06-30,0.5241935483870968
2014-07-31,0.5129032258064516
2014-08-31,0.5241935483870968
2014-09-30,0.5580645161290321
2014-10-31,0.5951612903225807
2014-11-30,0.6258064516129032
2014-12-31,0.7032258064516128
2015-01-31,0.7758064516129031
2015-02-28,0.7322580645161292
2015-03-31,0.6935483870967742
2015-04-30,0.7403225806451614
2015-05-31,0.6564516129032258
2015-06-30,0.7435483870967741
2015-07-31,0.6951612903225806
2015-08-31,0.6758064516129034
2015-09-30,0.6000000000000001
2015-10-31,0.6451612903225807
2015-11-30,0.6661290322580644
2015-12-31,0.6870967741935483
2016-01-31,0.6774193548387097
2016-02-29,0.6725806451612903
2016-03-31,0.6612903225806452
2016-04-30,0.6290322580645162
2016-05-31,0.7209677419354839
2016-06-30,0.7016129032258065
2016-07-31,0.6451612903225807
2016-08-31,0.6419354838709677
2016-09-30,0.6645161290322581
2016-10-31,0.6000000000000001
2016-11-30,0.7064516129032257
2016-12-31,0.7774193548387098
2017-01-31,0.782258064516129
2017-02-28,0.7467741935483871
2017-03-31,0.7564516129032259
2017-04-30,0.7580645161290323
2017-05-31,0.7596774193548386
2017-06-30,0.7258064516129032
2017-07-31,0.7000000000000002
2017-08-31,0.7548387096774194
2017-09-30,0.7274193548387096
2017-10-31,0.8177419354838711
2017-11-30,0.782258064516129
2017-12-31,0.7403225806451614
2018-01-31,0.7370967741935484
2018-02-28,0.8016129032258066
2018-03-31,0.8290322580645162
2018-04-30,0.7870967741935484
2018-05-31,0.7741935483870968
2018-06-30,0.7774193548387098
2018-07-31,0.7725806451612904
2018-08-31,0.7451612903225806
2018-09-30,0.8080645161290321
2018-10-31,0.7838709677419353
2018-11-30,0.7661290322580645
2018-12-31,0.7790322580645161
2019-01-31,0.6645161290322581
2019-02-28,0.7064516129032257
2019-03-31,0.7806451612903227
2019-04-30,0.7612903225806451
2019-05-31,0.8064516129032258
2019-06-30,0.7774193548387098
2019-07-31,0.7806451612903227
2019-08-31,0.6419354838709677
2019-09-30,0.6967741935483871
2019-10-31,0.7338709677419355
2019-11-30,0.7548387096774194
2019-12-31,0.7951612903225806
2020-01-31,0.8032258064516129
2020-02-29,0.8225806451612903
2020-03-31,0.6306451612903226
2020-04-30,0.3516129032258064
2020-05-31,0.35967741935483866
2020-06-30,0.4532258064516128
2020-07-31,0.36290322580645173
2020-08-31,0.3887096774193548
2020-09-30,0.49032258064516143
2020-10-31,0.5129032258064516
2020-11-30,0.4338709677419357
2020-12-31,0.4951612903225806
2021-01-31,0.467741935483871
2021-02-28,0.4322580645161289
2021-03-31,0.5629032258064517
2021-04-30,0.6177419354838709
2021-05-31,0.5306451612903227
2021-06-30,0.5725806451612903
2021-07-31,0.5032258064516129
2021-08-31,0.32741935483870965
2021-09-30,0.3677419354838709
2021-10-31,0.3500000000000001
2021-11-30,0.2806451612903227
2021-12-31,0.33225806451612905
2022-01-31,0.27741935483870983
2022-02-28,0.2064516129032259
2022-03-31,0.15161290322580645
2022-04-30,0.2451612903225806
2022-05-31,0.13548387096774195
2022-06-30,0.0
2022-07-31,0.024193548387096753
2022-08-31,0.1322580645161291
2022-09-30,0.13870967741935492
2022-10-31,0.1596774193548387
2022-11-30,0.10806451612903234
2022-12-31,0.15806451612903227
2023-01-31,0.24032258064516143
2023-02-28,0.27258064516129044
2023-03-31,0.19354838709677424
2023-04-30,0.22096774193548385
2023-05-31,0.14516129032258063
2023-06-30,0.2290322580645161
2023-07-31,0.346774193548387
2023-08-31,0.3129032258064517
2023-09-30,0.2870967741935484
2023-10-31,0.2225806451612904
2023-11-30,0.18225806451612903
2023-12-31,0.3177419354838711
2024-01-31,0.467741935483871
2024-02-29,0.4338709677419357
2024-03-31,0.47419354838709693
2024-04-30,0.43870967741935485
2024-05-31,0.3080645161290323
2024-06-30,0.29354838709677433
2024-07-31,0.2645161290322582
